city,date,pm25,pm10,no2,so2,co,o3,aqi,aqi_category
Delhi,2015-01-22,40.378546994772464,79.05259240271702,41.49477047631462,9.482621729419003,0.33480097068016024,51.02844462209041,53,Satisfactory
Delhi,2015-01-23,37.507851450955805,96.97970006365944,26.208636486492953,19.749672025087698,0.5650240122991289,45.16907725691487,54,Satisfactory
Delhi,2015-01-24,112.54068869478678,137.92340236610767,43.41189901906194,18.53571377141214,0.3177550296316318,52.769507877984566,107,Moderate
Delhi,2015-01-25,90.39531176993694,156.03176920548316,21.445739336828773,5.397716934578618,0.9565824696850693,54.45477009849779,99,Satisfactory
Delhi,2015-01-26,90.01971401383506,146.94867820377456,29.79962917632264,13.161268485805017,0.8879217419896044,39.28472872960448,96,Satisfactory
Delhi,2015-01-27,154.63098044579027,214.10763886402603,22.130447541960272,15.282768043169149,0.5075954989318037,61.806269056136784,149,Moderate
Delhi,2015-01-28,126.34382316029615,159.93017679326195,54.45064193866483,14.06390463468249,1.0466180479983471,78.4518947398092,124,Moderate
Delhi,2015-01-29,70.18447535988518,105.10975207273539,26.65728355561715,7.920948575172808,0.7768694871757688,55.117279622249654,74,Satisfactory
Delhi,2015-01-30,91.06763197320076,157.61129695392123,40.19502837816861,19.267670385786584,0.7206029500286132,90.80253749884429,105,Moderate
Delhi,2015-01-31,105.02669391060024,137.8835427822746,23.936612529083316,14.412362076215926,0.7329611644022448,60.71000741138138,102,Moderate
Delhi,2015-02-01,98.9295049829418,147.47292672980433,27.298094228973923,4.425763876570677,0.6660455143798938,62.84598191485209,102,Moderate
Delhi,2015-02-02,88.56374976520816,113.6489741909684,42.59771388776773,13.926586898644183,0.5348427691396602,52.305876589182915,87,Satisfactory
Delhi,2015-02-03,82.32834873784,109.46894278122754,45.36681040522425,14.803922631841171,1.1249153729525831,65.80703078052355,85,Satisfactory
Delhi,2015-02-04,24.893225281716354,56.1367244834139,47.7255290081299,14.568929754561044,0.9545143058918144,107.79097235982081,44,Good
Delhi,2015-02-05,102.83562042772668,175.54693323133864,54.310026452398034,15.25695625652899,0.7054192266078964,61.38453830739901,115,Moderate
Delhi,2015-02-06,49.08699141849713,94.35061928369694,32.71954678256345,12.409370696931612,1.4943975700020526,21.99102211112378,58,Satisfactory
Delhi,2015-02-07,107.45040761498053,125.1960901911875,32.9210220131585,17.444752984836832,0.8192840057286389,33.83382833106041,97,Satisfactory
Delhi,2015-02-08,51.38785162960127,114.97980660829478,29.04450052424295,13.082292947909874,0.8136715519711442,40.22599478591275,67,Satisfactory
Delhi,2015-02-09,165.75776357301302,228.43614401937324,9.622861200135894,12.932271573847139,0.6014640605694836,62.78650002194336,158,Moderate
Delhi,2015-02-10,48.299170462691976,96.00444163335399,47.57480918470686,16.328775970850607,0.43991107788326717,44.98248146238578,62,Satisfactory
Delhi,2015-02-11,61.002187553561754,97.93560290208751,66.48181360421646,14.024908554804778,0.4217348136994865,63.767929205821645,72,Satisfactory
Delhi,2015-02-12,164.88624788050532,235.53555309152824,17.2094505106898,9.578829635668743,1.1800733447559868,39.38495801571829,158,Moderate
Delhi,2015-02-13,97.75277712584914,163.24545819443586,26.096042926328757,11.702373219691,0.1,34.63418537998565,103,Moderate
Delhi,2015-02-14,69.89727394427359,94.9416103049766,64.48616955897452,4.849293110196837,0.667986653990905,51.96110865929137,75,Satisfactory
Delhi,2015-02-15,137.65093156264462,158.93368853905582,57.447456282324396,12.051165305097935,0.5055474046856148,56.93155211394906,127,Moderate
Delhi,2015-02-16,87.96238782293881,125.95805027976292,41.04703127485028,10.0734320156912,0.8340552035753744,59.9319601178157,91,Satisfactory
Delhi,2015-02-17,143.4406726458141,168.6843626692771,71.995500619844,2.2395610023874912,0.754464471489325,58.82475809726865,135,Moderate
Delhi,2015-02-18,91.2396747094013,128.78568431298942,36.87816624464087,9.534995326705836,0.6231905729167366,62.744031455315366,94,Satisfactory
Delhi,2015-02-19,94.28061943860189,130.4224275333888,53.493998131498756,13.536497604383047,1.0438586356516881,59.44443262885419,97,Satisfactory
Delhi,2015-02-20,46.84019956311711,85.63657875917772,51.20940407684893,15.051851327167324,0.7937295218107556,51.75991074963173,59,Satisfactory
Delhi,2015-02-21,131.106595831537,169.2751680548204,48.20646071755057,10.98903673783053,0.734695639031834,66.48165277980786,127,Moderate
Delhi,2015-02-22,113.0166539595212,179.28684667953397,59.582182107314935,12.105019208163796,1.0045858913884893,45.34599865109816,120,Moderate
Delhi,2015-02-23,92.96665409953769,140.363793012184,41.45493947489077,14.975785127184569,0.5545337950299583,81.3858091352819,100,Satisfactory
Delhi,2015-02-24,39.75930474001192,65.47553248425729,57.37166310250102,15.95831346981468,0.9872359451156466,59.4251826389642,51,Satisfactory
Delhi,2015-02-25,79.51012908612341,111.56504165640678,41.137068372905894,8.614191442439441,1.0925359200253255,47.79413927746792,82,Satisfactory
Delhi,2015-02-26,46.98011212829954,90.55239529523968,46.193971814134365,9.181377235980126,0.5533338813300706,53.65530817237868,60,Satisfactory
Delhi,2015-02-27,89.79866284434891,129.6597993369263,32.93442541572516,13.160249686788182,0.3655746975508028,28.888043384351672,89,Satisfactory
Delhi,2015-02-28,51.26223114990256,96.99328811566562,44.66361348397007,19.376781084747762,1.0572978869606058,47.60092205054859,63,Satisfactory
Delhi,2015-03-01,79.23935168389245,109.18876439113627,39.72230296011415,10.556706805399308,0.8968155681014269,37.59153584671515,80,Satisfactory
Delhi,2015-03-02,100.7738605696469,181.42863882969846,38.36859777314714,14.008558610494706,1.0070431975133338,43.98169292171246,113,Moderate
Delhi,2015-03-03,88.96369927241668,139.21554728805256,41.465141478232475,8.134951080722669,0.8073530522776828,57.46997436868175,96,Satisfactory
Delhi,2015-03-04,138.04574431180168,207.23116083350584,72.29773686267335,8.163262185559752,1.0616961910162035,52.75013008607527,143,Moderate
Delhi,2015-03-05,167.59211732870688,201.42615162160385,27.40417236728836,9.00303677277989,0.16283128270705804,42.113674674788584,151,Moderate
Delhi,2015-03-06,49.63469353785208,102.64256926737623,45.12633963665739,21.380854196079433,1.0851271514558152,41.346445165063955,64,Satisfactory
Delhi,2015-03-07,44.063413146065685,103.9017965761958,20.196501894690368,21.15729382927177,1.153832036216386,42.962365218429426,59,Satisfactory
Delhi,2015-03-08,11.474618836364897,88.55206631967314,38.28190232121073,18.189081559867308,0.32167170236168996,41.00937465569341,40,Good
Delhi,2015-03-09,80.20974798872733,131.1493598640222,33.249017927811344,15.114249661737494,0.47971387118522174,47.8643077246806,87,Satisfactory
Delhi,2015-03-10,84.81182526847596,145.10060194965092,50.674223171333345,6.376789540810654,0.33976574877931337,69.16515232847763,97,Satisfactory
Delhi,2015-03-11,93.29256047918366,128.32282974805258,63.26727963283784,12.578373171464293,1.153789155219148,51.01277722115164,96,Satisfactory
Delhi,2015-03-12,162.42991699527948,247.53673384414355,36.2655377728139,16.85785475477178,0.9936127848755443,70.52947336298523,166,Moderate
Delhi,2015-03-13,41.40306157679582,105.1240907767646,55.876367302743816,3.2063025678844284,0.44502244620026754,19.411517333598493,59,Satisfactory
Delhi,2015-03-14,69.2237266222177,133.57457173813694,62.53535578144042,12.370473902098876,1.2885846636713876,29.29847812677663,83,Satisfactory
Delhi,2015-03-15,11.864702425793809,60.75374844786143,45.76098173408961,11.836526259529535,0.1797673699880371,48.66319940730818,33,Good
Delhi,2015-03-16,27.821219979805875,91.21467095640665,45.498973691452726,7.300601068363224,0.645839924798992,34.11179717166573,49,Good
Delhi,2015-03-17,77.49283610907312,146.5956825190979,25.214109304966843,14.520232577589223,0.6409227144882679,38.10690751606484,89,Satisfactory
Delhi,2015-03-18,75.71878560181769,105.0139391534302,31.69526041979227,6.010610537055758,1.3894175398749167,50.52895327957593,77,Satisfactory
Delhi,2015-03-19,52.01097968029657,106.29057789498101,38.31507925463755,10.895152002333885,0.9842500100130276,61.36261565070958,67,Satisfactory
Delhi,2015-03-20,58.7799540955789,97.2635892826853,35.874224542725344,2.0,0.3454426813404344,70.50311401166786,69,Satisfactory
Delhi,2015-03-21,145.79870854005134,190.81798774892377,48.648354445836496,13.55625077271768,1.7236642425365714,66.79362367151865,141,Moderate
Delhi,2015-03-22,74.88329634076933,105.77248752876082,15.903305196136412,13.017318179336115,0.5730947764147091,28.666194356034886,73,Satisfactory
Delhi,2015-03-23,54.137084630298936,82.50612455801104,65.30712452608847,16.408198784747253,0.7976082076050148,72.19916208335039,65,Satisfactory
Delhi,2015-03-24,83.09473230590473,115.86904827933945,62.84686115904486,14.694550218423293,0.4888261537020631,47.14491982874588,87,Satisfactory
Delhi,2015-03-25,44.975269864609714,67.31927524532298,53.892663212974625,21.547083202350652,0.3804297278542577,58.444538550358565,53,Satisfactory
Delhi,2015-03-26,53.974297235126926,94.231789559833,31.114091136416963,7.68004615160092,0.8145564883834482,37.535748253834434,62,Satisfactory
Delhi,2015-03-27,90.81827303119356,139.8135108422108,36.41577929700385,7.46218168979201,0.6269686008295002,61.33086838738634,97,Satisfactory
Delhi,2015-03-28,100.03668750497523,130.4855826090042,41.489984581438385,15.756935616858945,0.2991784156635885,58.15040288569902,99,Satisfactory
Delhi,2015-03-29,53.49504964216614,114.90702301402932,28.551112651862248,2.9755894966774044,0.31173726863505125,50.72127419992073,69,Satisfactory
Delhi,2015-03-30,90.38890006885927,122.3025675667711,49.57888688166061,3.6923996886552004,0.7801760604058051,31.83475700356315,90,Satisfactory
Delhi,2015-03-31,53.926555687913634,104.87452911424191,27.093799520740713,10.077222278850874,1.1018878427643322,41.34662195715277,65,Satisfactory
Delhi,2015-04-01,113.42768448260567,140.83354738945332,47.947062668729245,19.207843103289502,0.1,38.046571167942844,107,Moderate
Delhi,2015-04-02,103.0828850872216,149.02197736636174,45.56718810056963,8.980074066420897,0.8259769362418701,47.664841469118805,105,Moderate
Delhi,2015-04-03,126.71128246639229,181.79969933241654,45.064039931128036,9.940615169387662,0.653718132778252,43.51162718270569,126,Moderate
Delhi,2015-04-04,95.77808569513188,137.35839607872663,44.34662285344619,22.377003993227195,1.0613374110295077,45.10964701748238,98,Satisfactory
Delhi,2015-04-05,128.04855688655778,169.88704942612674,9.428131972332192,6.959568445412979,0.23876242369224332,44.72729773938037,120,Moderate
Delhi,2015-04-06,80.73673516758207,164.26548141308774,44.90391060646244,10.904497355955678,1.0488216743550467,16.832970364881724,95,Satisfactory
Delhi,2015-04-07,89.42458232434264,154.84188620208198,17.821206313302376,17.718770216034645,0.9015489222483243,43.77068129148798,97,Satisfactory
Delhi,2015-04-08,105.3112746442514,200.7251318003393,42.72799382587743,13.24110293150168,0.6621917301379268,37.25233445802812,120,Moderate
Delhi,2015-04-09,113.21343266176982,146.09175614359248,41.073493558290885,9.611712766174417,0.9436939477239176,55.00493157930423,110,Moderate
Delhi,2015-04-10,121.50159777031597,161.30126979322102,35.95187597059943,7.106181421088463,0.6667120219771666,55.65950739567278,118,Moderate
Delhi,2015-04-11,110.27954466581407,141.83623818226155,53.044088801584905,18.778189294024756,0.9240304709671103,78.151937188371,110,Moderate
Delhi,2015-04-12,49.048432035857076,74.15533796962873,13.31919626643582,19.480221557445915,0.9963096969062174,49.16622993634317,53,Satisfactory
Delhi,2015-04-13,91.19874505279282,118.68896410682528,76.68627969425239,12.646105909876137,0.8328184383814679,60.88649935848038,94,Satisfactory
Delhi,2015-04-14,99.24036926946853,153.71804975505114,28.14288316832032,14.357341785679978,1.3646073489425101,70.18130069232467,105,Moderate
Delhi,2015-04-15,143.72746506557587,183.50315153695217,25.15592769612129,11.37106539950176,0.8167174736866084,66.41287277706422,136,Moderate
Delhi,2015-04-16,12.301414811407227,92.89242120061951,37.629881521315156,9.8655946502629,0.4963686874219498,25.17714992201346,40,Good
Delhi,2015-04-17,112.92682335847658,164.39318270224464,20.650586503884192,5.52460613968192,0.6992645902129616,75.0353228793409,115,Moderate
Delhi,2015-04-18,69.6163459454558,89.55348688309368,36.313854038710836,10.636382151261648,0.1,49.18557700223282,70,Satisfactory
Delhi,2015-04-19,70.76261879165288,134.68674608792125,67.73434142418017,17.632825147738785,0.7193333928335509,33.40211136887494,85,Satisfactory
Delhi,2015-04-20,182.93439212999442,234.1187608102842,40.20893937869419,11.879374564449984,0.8594254282303565,47.834593821140864,170,Moderate
Delhi,2015-04-21,57.05351972479055,96.1163408999827,39.50870094676002,9.282876144331176,0.5861462651968508,51.596453415378456,66,Satisfactory
Delhi,2015-04-22,69.80091130316579,149.88077107481956,5.0,17.45753425961231,1.1738255577492889,18.89914651387776,82,Satisfactory
Delhi,2015-04-23,66.29249623678605,108.86367891687021,18.887324579232683,8.110916562045624,0.4668272463602514,76.28405665135435,75,Satisfactory
Delhi,2015-04-24,117.42713572589844,192.8582376257816,50.82508096064853,6.354741143913854,0.642643920116068,57.34061841841877,127,Moderate
Delhi,2015-04-25,31.11488764432218,95.37485624776994,36.39511902762798,10.125895962252013,1.0132879904610474,56.6639496722906,53,Satisfactory
Delhi,2015-04-26,65.5613533672368,138.7479494345218,23.78405008600154,15.079678034721319,0.9779303773905151,45.35680341029015,81,Satisfactory
Delhi,2015-04-27,93.04532088968472,118.02304936197865,53.860405288103514,11.075489317785054,0.6431830938442882,65.73513838755333,93,Satisfactory
Delhi,2015-04-28,51.82625237828963,73.65702645101844,16.650562397141442,15.030049756728198,0.41587119425111513,76.32191272976547,57,Satisfactory
Delhi,2015-04-29,5.0,88.92912736580077,43.16526200803928,11.516434440648037,0.6365242739573151,55.987041715281066,39,Good
Delhi,2015-04-30,78.49461190300606,150.56064954333647,41.7134147299306,12.751508807309389,0.6909163363358433,49.14581564418399,93,Satisfactory
Delhi,2015-05-01,92.31207075568237,108.10870290254985,19.777218668414307,15.716320470113574,0.8512596314383826,47.24024995470981,85,Satisfactory
Delhi,2015-05-02,80.73735732261572,137.68899142984912,31.903604795359577,8.108476372988436,0.8587535765293045,35.32440833577452,88,Satisfactory
Delhi,2015-05-03,96.33011022857887,112.27843814382206,55.437334559884654,14.362987412065216,0.8768089202941627,64.74036475918271,93,Satisfactory
Delhi,2015-05-04,146.61897777850305,216.90637907886565,12.386886530025322,5.602115166321492,0.6125544266912963,50.3913657531625,144,Moderate
Delhi,2015-05-05,100.70636081876492,136.1914845556956,42.80150146715617,8.223085338233387,0.6165446591024155,28.900083547276665,98,Satisfactory
Delhi,2015-05-06,43.07067015556383,66.03697804323716,25.36190120534001,17.268208983039198,0.5151803333504171,89.48573097256086,52,Satisfactory
Delhi,2015-05-07,99.73271603523557,153.42943850913304,27.124633297281797,15.501549397044958,0.6273086521286679,51.83014721968042,103,Moderate
Delhi,2015-05-08,182.4033815307518,230.4821835362588,57.23909989428513,8.484117874370563,0.7895034528509115,76.56200953453265,173,Moderate
Delhi,2015-05-09,54.9213176884893,141.17028884842787,50.616279031832136,9.187666120528661,0.9897223217166563,64.58831674440094,81,Satisfactory
Delhi,2015-05-10,104.87239848868785,123.46790409087872,29.09294236262697,10.762406822242475,0.7776699712699862,59.31008146326017,98,Satisfactory
Delhi,2015-05-11,87.10804003733016,110.40115286312813,45.70296776508945,15.052928726419115,0.967937134379312,66.21171088331933,87,Satisfactory
Delhi,2015-05-12,113.35688618195616,172.5404877665249,38.94751432812029,3.6951953324200435,0.9288854657397758,53.115315307446664,117,Moderate
Delhi,2015-05-13,90.86315348781494,115.32818197140875,23.784151893876064,17.26576426666452,0.7881334538430035,60.22251046058936,88,Satisfactory
Delhi,2015-05-14,81.13273504521845,131.72785783513336,54.074257089639964,9.419776358913131,0.828836233082295,43.06587066942436,89,Satisfactory
Delhi,2015-05-15,62.62015090270738,106.43670843333459,43.33200657450569,9.606256891682612,1.1767268376720563,36.580890466707444,71,Satisfactory
Delhi,2015-05-16,72.52513423354564,113.73051306806215,61.704668265306,12.982773882557874,1.1095533618405904,27.71659440444542,79,Satisfactory
Delhi,2015-05-17,90.68201063477035,158.4746265472391,41.23425983913136,17.327401875326757,0.6448134649698885,71.1402116027837,104,Moderate
Delhi,2015-05-18,171.95592494477,214.69915373597684,33.31746217898842,19.266922385588504,1.2738716437192137,42.15709959270097,157,Moderate
Delhi,2015-05-19,63.19252731616571,107.55683513895556,19.833242334485846,7.406740267579009,0.4987577699743797,38.483036523438074,69,Satisfactory
Delhi,2015-05-20,78.61260450452875,133.29689915525915,63.25750739221115,7.008229796306045,1.0952967195429753,46.790167336617365,90,Satisfactory
Delhi,2015-05-21,78.02145161390268,141.51784145723477,23.159169676565522,13.912048730920253,0.8499356624639168,57.38676896012224,89,Satisfactory
Delhi,2015-05-22,91.56674575631273,190.6727485545306,30.43390023623026,9.345015224990911,0.6130578420725707,41.66784321259618,110,Moderate
Delhi,2015-05-23,54.50451490773929,128.28484552989033,61.30756371984782,9.14626853125262,0.5502933280687314,57.07123334579606,77,Satisfactory
Delhi,2015-05-24,57.91107822876115,120.56971458387136,43.0438453127695,4.42127942501384,1.2642515603990185,76.93816509643283,77,Satisfactory
Delhi,2015-05-25,55.48845238062455,97.73442118190488,44.287980860873574,13.672283949935125,0.9975632818018492,80.15306808149525,69,Satisfactory
Delhi,2015-05-26,72.92211090023802,106.95616600946894,19.31021157978209,8.345349800290405,0.7900619081378609,76.91836795276681,78,Satisfactory
Delhi,2015-05-27,59.29554803855314,113.77130707133111,39.753656558908716,17.94196636724042,1.5580797277620864,42.03696840619519,71,Satisfactory
Delhi,2015-05-28,60.42242229927112,131.30563984065256,50.22837234439467,21.23353662868017,0.9751784555977892,44.610618638194104,79,Satisfactory
Delhi,2015-05-29,103.62619322769237,175.80026483935052,52.30723271796046,14.536370155536488,1.1200024068767462,67.5394338566851,116,Moderate
Delhi,2015-05-30,135.2863596415011,198.26055739329394,37.493228795247184,12.733568432166614,1.161952689952507,37.74596493519146,134,Moderate
Delhi,2015-05-31,94.74693235491605,136.88015610836885,40.431172344022265,18.392259313036494,0.857329720405971,50.69654822234223,97,Satisfactory
Delhi,2015-06-01,25.605754360803232,90.53082568134765,49.68226271711613,22.8162736165273,0.7076665295140998,53.287254914959085,50,Good
Delhi,2015-06-02,89.9753473484302,171.5244129436997,38.57056701419572,13.395107628851695,0.9823689529149617,52.79913684734537,105,Moderate
Delhi,2015-06-03,62.14265541797887,116.02445527594503,56.104476247896585,6.867423502944699,0.8398909022440628,39.4981877759124,75,Satisfactory
Delhi,2015-06-04,127.8018651569937,147.3381270613182,31.616172290926173,13.886059375322604,1.2696572087703022,49.01374608390518,116,Moderate
Delhi,2015-06-05,57.792018932272065,145.41516032108387,18.27979149375634,2.0,0.9320043350159998,42.46918663471083,78,Satisfactory
Delhi,2015-06-06,39.150687314771474,103.31781626075853,43.65701070656798,9.179606846316357,0.41590868039873174,63.08685992420217,61,Satisfactory
Delhi,2015-06-07,106.00804711834644,154.0245298427588,67.69955494071499,6.649576168369237,0.3423424487225784,39.62137895178133,109,Moderate
Delhi,2015-06-08,78.17655934578009,133.04334833223393,36.38145913215505,13.760276982571483,0.4245381727428668,71.65646906109889,89,Satisfactory
Delhi,2015-06-09,76.71395286429726,149.0598694960598,45.14088019566556,14.28376609576892,0.9709301840696613,56.715628400259725,93,Satisfactory
Delhi,2015-06-10,105.70891039470176,182.29196099735037,42.94781754552205,15.545018787942562,0.773079291713832,71.6017582317421,118,Moderate
Delhi,2015-06-11,52.94430791762921,138.96311657584553,39.39763074033485,4.8461244894097595,0.8384313244732369,39.78422513787679,76,Satisfactory
Delhi,2015-06-12,113.62574195954896,150.57326237350114,33.307248501778304,2.552296345272346,0.664308104225277,13.64181010056565,106,Moderate
Delhi,2015-06-13,16.643887060571068,81.85218018345702,51.787002379762484,14.127287808924823,0.5099071570612361,49.2843296578703,42,Good
Delhi,2015-06-14,79.85589843637726,106.68860465252641,62.55097452650726,16.386811452878355,0.7337107478511009,50.40328758491796,83,Satisfactory
Delhi,2015-06-15,88.3353123179021,97.50061494941627,36.29233926219105,8.590078760011007,0.4995139970315254,45.78349560671067,81,Satisfactory
Delhi,2015-06-16,151.9074610739809,214.7243182993211,31.43231515325805,14.862913906780793,1.2198066309758007,63.869505243691535,149,Moderate
Delhi,2015-06-17,82.38521479680696,119.44647924269549,50.47334970420385,13.967426927108749,1.0685579660083198,59.52757702522954,88,Satisfactory
Delhi,2015-06-18,121.9821086127734,161.27740438156204,59.76091098451489,12.987998023461998,1.4225782617875797,39.66218272865648,119,Moderate
Delhi,2015-06-19,149.43855212660998,203.39676779586293,30.228729945783275,9.580570829728392,0.703895807541704,56.36248919602875,144,Moderate
Delhi,2015-06-20,100.91341952141998,139.4394194426484,39.634681116085254,22.71135179305932,1.3182629510302135,56.54485504511048,101,Moderate
Delhi,2015-06-21,81.52013912672801,133.92076566109324,49.20276959095625,6.886037174007972,0.7227870387729965,24.97123889183616,88,Satisfactory
Delhi,2015-06-22,95.96892490421118,158.912843698266,32.75220306550939,19.869933816450164,0.4322703010992977,28.034376796852698,101,Moderate
Delhi,2015-06-23,88.97807274239888,159.92003879464198,65.25891537186803,9.7055786856553,1.1236042500293888,49.422372957489394,103,Moderate
Delhi,2015-06-24,73.09490800236722,140.76810675210066,49.78484317620129,4.118039215078753,1.2429621049177688,70.70137031221176,90,Satisfactory
Delhi,2015-06-25,54.97749193961882,112.893562608367,47.41045279424108,13.303368829119535,0.6349084538463741,39.92564948092922,70,Satisfactory
Delhi,2015-06-26,78.97783716034219,152.43241754552946,48.15400231891648,10.14692833956947,1.0315096131945034,10.0,91,Satisfactory
Delhi,2015-06-27,125.95062801488413,141.15635243932215,34.563385878953014,6.401650526869281,0.4115955572837283,67.41240181067779,115,Moderate
Delhi,2015-06-28,61.291951947524346,118.22202958213866,39.29619131681224,14.385204136115608,0.8230465673180767,30.755116637171454,73,Satisfactory
Delhi,2015-06-29,119.85067277788559,159.97554111465934,16.651271520103734,9.859424195170437,1.2502279371902933,62.753326131702394,115,Moderate
Delhi,2015-06-30,66.05391462368563,109.06876053731705,35.17547423173926,22.383739917804206,0.914580635669466,56.45062470786604,74,Satisfactory
Delhi,2015-07-01,121.21133816127369,175.98712134180397,36.11436781268945,11.018250754575108,0.7785196221757809,49.44166645235238,121,Moderate
Delhi,2015-07-02,109.1051817454792,160.1440994616252,50.98960115823369,11.596417099457089,0.8235905570948272,20.026989732018386,109,Moderate
Delhi,2015-07-03,116.65310698809927,173.5828765060591,54.97015164789478,2.0,1.4265124114342183,47.90615557767239,120,Moderate
Delhi,2015-07-04,124.32731266950066,153.52919412699003,49.191608575938545,6.732922184131719,0.6128693117912585,78.71047030800179,121,Moderate
Delhi,2015-07-05,72.37270396946613,126.7213614330606,53.05101596033131,14.478409439863023,0.8451256715430729,55.47441503699338,85,Satisfactory
Delhi,2015-07-06,176.136623409531,224.9842474688593,43.016485700724516,17.25327198003806,1.1316577798873952,67.8054545834057,166,Moderate
Delhi,2015-07-07,105.54920888116739,132.68911062655772,64.50147298451644,6.26827303490656,0.89079063957171,38.68586224970963,102,Moderate
Delhi,2015-07-08,77.43446613628029,134.0097143423499,44.8203582317541,14.109603771176424,1.2841133807175942,56.803014522709695,89,Satisfactory
Delhi,2015-07-09,70.23373458837405,139.5154779541412,57.842057333869604,5.861960924315038,0.9792200209549574,60.517591134663476,88,Satisfactory
Delhi,2015-07-10,68.09745986560033,145.6115961318327,37.7491661945121,12.62788226735771,0.7480784527148392,50.23368571372201,86,Satisfactory
Delhi,2015-07-11,36.14899652419193,57.347978872306044,63.917575948374584,7.765193258408361,0.5025822951631079,17.699148295944276,43,Good
Delhi,2015-07-12,54.44153009241991,77.97973422426995,64.63022740204553,17.04908544671317,0.5935548964466829,83.78653708016463,65,Satisfactory
Delhi,2015-07-13,119.27061947966376,162.77399180949132,5.0,23.45471286295371,0.38312825997092126,25.319018795646624,111,Moderate
Delhi,2015-07-14,120.90281728038562,219.6978654071711,60.764092277657774,14.819545600261797,0.9784263024995858,62.80123338170462,138,Moderate
Delhi,2015-07-15,110.3571435914706,165.98097207085812,41.56301655927814,11.687034360502388,0.5738106233399971,45.78987384699839,113,Moderate
Delhi,2015-07-16,12.281727432184582,60.314934896289586,25.171133392736238,6.482053413921145,0.8539682453460435,70.880034295169,33,Good
Delhi,2015-07-17,116.73266424009252,135.32265216762897,25.155577951444936,16.70385593994108,0.5052537819385072,46.63050275004463,106,Moderate
Delhi,2015-07-18,102.00208396098208,132.6351948637094,41.580632592189396,5.329872525408978,0.619589706814636,54.79672901213806,100,Satisfactory
Delhi,2015-07-19,16.28025065873323,75.0897454179412,39.70543301609978,14.762449772085738,0.8671742402193985,70.46210644960766,41,Good
Delhi,2015-07-20,85.0089801059163,126.42086928341124,41.83446254548426,14.71649014518194,0.8146580210977113,50.608875368058236,89,Satisfactory
Delhi,2015-07-21,51.92033248772979,88.66231413671082,18.960920923004597,20.747883715934698,0.42684102938261453,39.60642203306139,58,Satisfactory
